BF	No_of_unique_perms
00000100000001000101010100000100	60
11111101111111110101010111111111	30
10001100100010001100110010001000	60
11111111101010101111111110101110	30
10101110101010101010111010101110	120
00000000111111100000000011111010	30
10110000000000001011101100000000	60
10101010100010101111111111001111	60
01011111000011110101111101001111	120
00110111000001010011011100110111	60
00000000000011110000000000001011	30
00000000111100011111111111111111	60
11110000111000001111111111111111	20
00000000100011001000110010001100	60
00000000111110100011001111111011	30
11110101111100000111010100110000	120
00100011001000110000000000100011	60
10101000111111111111110011111111	60
10100000101010000000000010001000	60
10101010101011111010101010101011	60
00100000001100111010000011111111	30
11110010111100001111101011110000	30
10001000100000001111111111110000	30
00000000000000000111011101111111	30
11110001111111110000000000000000	60
01010101010101000101000001010000	60
11001000110011001111101011111111	60
11111111111111110111000011110000	20
00001000000011000000000000001100	60
11110000111100001111000001110000	30
00010101000100010000010100000000	60
00000000000000000111011101110101	60
11001100100010001000110010001000	120
11110000111100100000000000000000	60
11001100110011001100111011001100	30
00000000110000000000000001000000	60
01111111011111110101010101111111	60
11111100111111001100110011101100	120
10001111100011111000100010001111	60
10001000100010001000110011001100	60
00001111000011110101111101111111	60
01110111111111110111010111111111	30
11111111000011001111111101001100	60
00111111011111111111111111111111	10
11011111110111011111111111011101	60
00000000000000000011101100111111	120
00000000010111110000000001001100	30
00000000101100110000000010111011	120
01010101110111010101110111011101	60
00001111000001010000111100001101	120
00100010001000110010001000110011	60
11101010111111111100000011000000	60
11111111001100111111111100100011	60
00000111011101110000010101010101	60
11101111101011111111111111111111	30
11110101011101011111010111110101	60
01001100110011000000000011001100	60
00100011111111110000001111111111	60
11000000110000001100010011000000	60
10101010101010001010100010101000	30
01110011001100110111001101110011	120
01001100010111110100010001010101	120
01010101010111110001000100010011	60
01110111000000000111000000000000	30
00110011011101110000001100000111	60
11110011111110111111101111111011	60
11111111111111111110111011101010	30
00000000000000001000101011111111	120
11111101000000001100110000000000	120
11101110111111101110111011111111	60
00000000111111110000000011010000	120
00000000000011110000000000000100	60
00001111000011110111111100001111	60
11111100111111001111111011111100	30
11111111111111110000101100001010	120
00001111000011100000101000001010	60
01110011001100110111011101110111	60
00111111111111110011011101110111	60
00000000000000001101110011001100	60
11001111100011110000000000000000	60
01000101010001001100111111001100	60
00000011000000110000111100000111	120
11101010111110100000000000000000	120
11111100111111001111110011101100	20
00010001000100000101010101010000	30
00110001001100010011000100010001	60
00000000011101010111010101110101	60
00110011001100110111001111110011	60
11111111111111110001000001010101	120
00001111000011110111111111111111	20
10101000101010100000000010101010	60
00111111001111110011111100010101	30
11001111010011111100111100001111	120
11110000111110111111101111111011	60
00100000001000000000000000100000	60
00110011101111110011001100111111	60
01110111111111110011011111111111	60
10001100101011111000100010101010	120
11110011111111111111101111111111	60
11111010101010101111111011101110	60
10101000000000001111111111111111	30
11110000111100001111110011110100	120
11111111111011111111111111001100	60
11110101111101011111011111111111	60
00111111011111110000000000000000	30
10101111101011111010111010101010	60
01010000111111110101010011111111	120
11111111110111001111111111111100	30
11110011111100011111111111110101	60
11101110101010101100111000001010	60
11111111111111011111000011110000	60
11110101110001001111000011000000	60
11111010110010001111111111001100	30
11110011011100110011001100110011	60
01010101000100001111111100110000	60
11111110101010100000000000000000	60
11001100110011111100110011101111	120
11101100111011100000000000000000	120
00000000101111111011111110111111	30
00000000101110111011000010111011	120
11111111010100001111111101010001	60
10001000100010001111111111111000	30
11001000110011001100110011001100	30
00110000001100011111000011110101	30
00000000000000001100000011000100	60
00001100110011000101110111011101	30
11000000110011001000000011001100	60
00000000110000000101000011010000	60
01010001000100011111111111111111	60
11000100111101010000000000000000	60
00100000101000000011001111111111	30
00001000000011110000111100001111	30
00001010111111110000101000111011	120
11111111001100111111111110111111	120
00010101000000000011111100000000	15
01111111111111110011001100110011	20
00010001000100010001000000000000	30
10111011101110111111111111111011	60
00110011011100110000000000000000	60
00010000010100000000000001010000	120
00001111000011110000111100011111	5
10100000101000001010000010101000	60
00001110000010101111111111111111	60
11111010111110110000000000000000	30
11111111000010001111111100000000	20
00101010000010100011111100001111	120
10101010000000001011101000110000	30
11011101110011011101110111011101	60
01010101000000000101010101000000	60
10101000000000001111110011111100	30
01000100111101001100110011111100	60
11110000111111001111101011111110	60
10111011001110110011001100110011	60
01010000110111001111111111111111	60
11111111111111110011111100111011	60
00000000000000001000100011001000	120
00000000000000001100010011000000	120
11110000111111001111100011111100	120
01110111011101110111001101110111	60
01010100010101010101000001010000	120
11110101111111110111010101110111	60
01000000010100000100010001010101	60
10101110101011101010111011101110	60
10101111000011111010101100000011	60
00000000101011110000000011101111	120
11011111110011001101111111011111	60
00110011001100110011000100010001	60
10101111000000001110111100000000	120
00000000111101110000000011111111	20
11111111111111111111101011111000	30
01010101111101110101010111111111	60
00001000000010000000100010001000	30
00111111001111111011111111111111	60
00010000010101010001000101010101	120
11001110110011001110111011001100	30
11110011111100101111001111110011	60
11111111001011110000000000000000	120
00000101000011110100010111001111	60
10101010111011100000101000001110	120
00001010000011100000101000001111	120
00000000000011110000000001001111	60
01110101001100001111111111111111	60
01010101010001010100010101000101	60
00000000000000000100000011000000	30
00000000110010000000000011000000	60
01010100111111000000000011111100	60
11111111101100110000000000000000	60
00000000000000000001111100111111	60
10110000111100001111000011110000	20
00000000000000000000001100100011	60
01000100010101010100010101010101	60
00000001000100010000000100000001	60
11110011111100111111000011110010	120
10000000101000000000000000000000	20
01001111010001000100010001000100	60
11110000110000001111101011101010	60
11111110110011001111111111111111	60
11001111111011111100110011101110	60
01010100111111110000000011111111	60
10101000101010000000000010101000	60
11111111111111110000000100110011	60
10101010101010100010000010101010	120
11011101111111110000110100001111	60
01011111010111110100110001011111	30
11110011101100111111000010100000	60
11001111000011111110111110101111	60
00010001111111110000000100001111	60
00010101001111110001000100110011	60
00101010000000000011111100111111	30
11010101111111111101110111111111	60
00100010001100100000000000000000	120
10100000000000001011001100000000	30
01000100010101010100010001010100	60
00001011111111110000101011111111	120
01010000110100000101010111011101	120
00001010111111110000100011111111	60
00110011011111110011001111111111	20
11111111000010101100110000001000	60
00010001010101010000000100000101	60
00110011001000111111111110101111	30
01011101111111111111111111111111	20
11011101110011000000110100001100	120
11111010111111111111100011111111	60
10111111000011111011111110111111	60
11001100111111111100111011111111	60
11001100110011010000000000000000	20
11111111011111110101010101010101	60
00000000010100011111111111111111	60
10111010111110101111101011111010	20
11110011111101111111000011110101	60
01010111000000000101011101010111	60
01010111111111111111111111111111	10
00101111000011110010001000000000	60
00101010001111111111111111111111	60
01010101000100011111010100110001	120
00001111011111111111111111111111	30
11001100110111011100111111011111	15
00000000000000100000000000001111	60
01010101000000010101010100000101	60
10101000111111001010000011110000	60
10100010001000101111001100110011	60
01111111001111110000000000000000	60
00001111011111110000000000000000	60
10101010101010100000101010001010	120
