BF	No_of_unique_perms
10111010101000001111101010111010	120
01001100000001000100110101000101	120
10001110100010100000111000001010	120
11110011001100001111111100110001	120
10001010100011101100111111101111	60
01001100111111110100010001001100	120
11001101110111110100110111001101	60
00101111001000110010001000100010	120
11011100110111000100000001010100	120
11110011000100011111111100110001	120
00010000111100000001000011110101	120
01000101000001010000010100000000	60
10111011001000101011111100101111	30
00000000000001000101110101011101	120
01000000110111011111000011111101	120
11011111000001000100110000000100	60
00111111011111110001001101010111	120
01010000010101010001000000010000	60
11111111101011101010111100001000	60
00000011111111110011011111111111	60
00110010101110101111101111111111	120
00010011000000000101111100010101	60
00011111000001110001010100000101	120
01010101000000011111111100000101	120
00000000000011000000100011001100	60
10000000000000001110100000000000	20
11010100111111111101000011010000	120
11100000111111111010000011101100	60
10001110000011101000111000001100	120
10101111000000001010111100001110	120
00000000110011000000100011001111	60
11010000111100001101000011111100	120
01110101000000001111111100000000	60
00101010000000000010111100101011	120
01001111110111110000000001000100	60
00000000000000001111000011110010	60
11110100000000001111111101010100	120
00001010100011100000111111101111	120
00001011000000100000001100000010	60
00000101000001010011011100010101	60
11101110000010101000111000000000	120
00001101110111010000110001011101	120
10101111100011001111111110001100	120
00010111001101110000000000110111	60
10101110000000000000111000000000	120
00000101011101110000010100000111	120
11111110111110001111100011111000	30
11110000111100011111010111111111	60
11111101111111110000000011111100	60
11101110000010101000101000000000	120
11111111111010101110000010100000	120
11001100110111110000010001011111	60
10001000101010101110101011111110	120
01110001001100010011000000010000	120
00000000111000001000100011101100	120
00000011000000010111111101110111	120
01111111010101110111011100000101	120
00000000000000001110000011110000	60
10101011000000101011111100001111	120
00000100000011010101010111011111	60
11010101110111011101110111111101	60
00000100010001000000110011011101	60
00111111011111110001111100011111	120
00110001011100010011000100110001	120
00110000101100001111101011111010	120
11001111000010001110111111001100	60
10001111000000001010111110001110	120
10111011001100001111101110111011	120
00000000111100001100100011111010	120
11110111111101110000000000110000	120
11111101111100000101000001000000	120
10101111000000001110111111001111	120
11111101110111011111010001000100	30
01111111010111110001111100000000	120
00001010000010100010111110101111	60
00000000110111110000000011001101	60
11111101010100001111111111011101	60
10111111001010101010101100101010	60
10100000000000001011101010100000	60
11010100010001001111110101010101	120
11111101110001001101010100000000	60
00010001111100010001000101010001	120
11011111110111010000110100000101	120
01111111011111110000000000010011	60
11101110000011101000110000001000	60
00001011000000100011111100101011	30
10111111001000110010001100000011	60
11110000111100110000000000100010	60
01010000011101110000000001110011	60
00110000001100001011001011111011	120
10101111100010101111111111101111	120
00000010101110110000000000001010	60
00000101000011010000111111011111	120
01110111011111110001001101111111	120
10000000111011101110110011101110	120
10111111111111110000000011111111	60
11111111000101010000011100000101	60
11111110101010001111101010100000	30
11111100111011001000100010000000	60
01110111011100110001000100000000	120
11111111110100001100110000000000	120
11001000111111001111110011111111	60
11111101111111001111110000000000	30
00100011001111110000001000101010	30
00000011000000001111111100101011	60
11111111111111110111000001110001	60
01010101110111111101111111111111	60
00000001010101010000111101011111	60
00100010001000001011101110110010	30
11111000111111111111000011111110	20
00000111000000010111011101110111	60
00000000000010110000001100111111	30
10001110100011110000111000001111	60
00111111000101110001011100010001	60
00000000000000001111110101010000	120
11001100111011101000110010001110	120
11001101000001001101111111011111	60
00000000100010001100111011001111	120
11101100110010001100110010000000	20
00000011011101110011001101110111	60
11111100111111010000000011011100	120
11011100110111001101110011010100	60
11010100010001001111010001010100	120
00100010101100111011101111111111	60
00001010000011101100111111111111	120
01010101000000010101111100011111	60
00000000100010001000101010101010	120
01110111011101010111010101010000	20
11010101000000001101110111001100	60
11111111111111110001010100000001	60
00000101000011010100111111001111	120
01110001000000001111111101110101	120
10100000111100101010101011111111	120
01011111011111110000000101011111	60
00001010001011111011111110111111	60
11010000110100001111110111111111	120
11111111010101001100110001000100	120
00000100000001010100111111111111	120
01110000001100001111000001110000	60
00100010000000000011111100101010	60
11110000111000001100000011000000	60
00001111100011110000110000001110	60
11110011111100010000000000000000	120
00010111011101110000011100000111	60
00000101111111110000000000010101	120
11110101111111110101000101110111	120
01000101111111110000010100000101	120
10101111101111110010101000101011	120
11001101000011001111111111001101	120
00001011000010111010111100101011	120
10101111000011101110111110101111	120
00000011111111110000000001110111	120
10110010001000001111111110111011	60
00001010000011100000111010101110	60
00010001000101110001000100011111	30
00010001111101110000000001110101	120
00001111000010101100111110001010	60
11111111110011111100110100001100	60
00000000100010001000101010101110	120
00100011101010110000000000000010	120
00101011001110110011101110111011	60
00000000011100010101010101110111	120
10001000000000001100111010001110	120
00000100000011010000110011011111	120
00001111000001110111111100111111	120
00000001000001110000001101010111	60
11001100110011010000010000001101	60
11011100110111010100000011010000	120
00000001010111110000000000010011	60
11101100100010001100110000000000	60
00010001000100110111111111111111	60
10001110110011100000100000001000	60
11011111010111110100010100000100	60
00111111001010110011101100001011	60
11001101010011011100110101000100	120
01110000000000001111000011110000	60
01110111001100110000001100000011	120
11001101110011110000000011001100	120
00000010101110110010001110111011	60
00000000111101110111000111111111	60
11111101110011001111110101000100	60
11110000110100001101000001000000	20
00000101000000010111111101111111	60
11010101010001000100000000000000	60
10101000100010001110111010001000	120
00000101000000010111011101010111	60
11001111110111110100010001011111	60
11010000110100001101110111111111	120
00110011001100011111011100110011	120
00111111000111110011111100000111	120
11010100110100001101110111011101	120
11111111111111110000000000010000	20
10101111000010101010111110001110	120
10001111111111110000110010001100	120
00010001011100110001000000010001	120
11101111100011001010101000001000	60
01010000011100110101000101110011	120
11011100010100001111110111010101	60
01001101010011110000000000000100	120
00000011000000000011111100100010	60
11111111101111110000001100000000	60
10001111100010101000111000001010	120
01001101110111010101110111011111	60
11111011101110111010000010100000	120
10101000111111101110111011111111	120
11001111100011111100110010001100	60
11010100110111010000000011011101	120
11111111110101001101010101000000	60
11110100010100001101000001010000	60
00001010000000101011101110101011	120
01010101000000001111111101010001	60
11001101000011000000110100000100	120
01110011011100001111011101110000	120
00001100010011010000110111011101	120
00100000101100001010000010110000	60
01010100111101011101110111111111	60
10101010101110111011101011111011	60
00000001010111110000010101011111	30
10101010101010101010101110111011	30
11110000000000001111001110110011	120
00000101000001010100110101000101	120
01001101000000001111111111011101	120
00001111101011110000000010101110	60
01111111010101010111011100000001	120
11110101000100000111000000010000	120
00110000001000001011000010110000	120
11110011001100001111011100110011	120
00000000011100010000000011110001	60
11001111000011110000111100001010	60
11111111010111111101110100000101	120
11111111110011111101110101000101	60
11111101111101001111110111010100	60
01010101010100000101000100000000	60
