BF	No_of_unique_perms
00000000000000000011001100000001	30
00000000000000001101000011110000	60
10111010101010101011101110101010	120
11110000111100000111000001010000	120
11001100100010001100110010000000	60
10000000110000001111000011110000	120
11111111110011001111111111001000	20
10000000000000001010000010100000	30
11111111101110111111111111111011	60
10101010100010001010101000001000	120
00100000111100000011000011110000	120
00111111001100110111111100110011	60
00110000111100000010000011110000	60
10101010101111111111111111111111	60
00010011000000110001001100010011	120
01111111000000000000000000000000	10
00011111000000000000111100000000	60
11111101111111011111110111111100	30
10111011101111111011101110111011	60
10100000101100001111111111111111	60
11111111000000000000011100000000	60
00001011000000001111111111111111	120
11111110111110101111111011111110	60
00001011000011110000000000001111	120
11111111110111001111111100000000	120
11111111101010101110101010101010	60
11001100111111111100100011111111	20
01011111010111110000111101001111	120
00000000001101110000000001110111	60
11110000001000001111000000110000	120
11111011000000001111111100000000	30
00000000111100110000000011110111	60
11111111111111111010111110101110	30
11001100110011001101111111011101	120
11111100111111011111000011110000	60
11110101111101010101010111010101	120
01001100110011000000110011001100	60
01010100000000000101010101010101	60
10100010001000100010001000100010	20
10101010001000101010001000100010	60
00000000000000000011000001110000	60
00000000000111110000000000001111	60
01010101010101010101111101111111	60
11001000110000000000000000000000	30
00000000000000000000010000000000	10
01010101010101000101010001010100	30
11110000111000001111000011000000	30
11111111010011111111111111111111	60
00000001000000000001000100000000	30
10110000101000001111000011110000	120
00000000100000001100000011000000	60
11111111111111011111111111110000	60
01000000010000000000000001000000	60
00000000000000000000000010101000	30
11111111111111110101010101011101	60
11111011111110101111000011110000	120
00000100000001000100010000000100	120
11001000000000001100110000000000	30
11111111111111110000000001110011	120
11111111000000001111111101000000	30
00001010000010100000000000000010	60
11000100111111110100010011111111	60
10001000100010001000100010001010	20
11001110111011101110111011101110	20
00000000111111100000000011110000	60
11111101010101011101110101010101	60
00100000111100000000000011110000	60
10101010101010101111111110101110	120
11111010000000001110101000000000	60
00000000000000000010000010101010	120
11110000000000000010000000000000	60
11101111110011111111111111111111	30
01010001111111110000000000000000	120
01010000010100000100000000000000	60
10111011111110111111101111111011	60
11111100111011001111111111111111	60
11111111110111111111111101011111	30
11110000111110001111000011111111	60
00000000000000001101110111010101	60
00001111000010110000101000001010	120
10110000111111111111000011111111	60
11110011111101111111111111111111	30
11111101111111001111110011111100	30
11111111000100001111111101010000	60
11110000100000001111000010100000	120
00000000111101001111111111111111	120
00111111001111110010111100111111	60
11111111100010100000000000000000	120
11111111000001001111111101000100	60
00010011111111110000000000000000	60
00000000010001000000000001000101	30
00000000001100110000000011111011	60
01110111011101010111010101110101	60
11001100000000001100110010000000	60
00000000000000000100010100000000	60
11111111111111101111111111111100	10
11111111111111111100110011101111	60
10100000101000001000000010100000	30
00001101000011000000000000000000	120
01110111111111110111011101111111	60
00000100110011000100010011001100	60
11111111111111111110110011111111	30
00000000000000000000000010100010	60
11001100110011001101110011111100	60
11111111111111110100010001010100	120
00110011001100110011001100110001	20
00000000000000000000111100101111	60
00000000000010100000000010001010	120
11100000111100001010000010100000	120
10101110000000001111111111111111	120
00000000000000000101010111110111	120
00000000000000000000000000111011	60
11111110101010101010101010101010	30
00000100000001000000110000000100	120
00110010001100110010001000110011	60
11001100110000001100010011000000	120
11001100110011001110110011001100	20
00000000000101010000000001010101	10
00110000001100110011000000110001	120
01010111010101110101010101010111	60
00000100000011001111111111111111	60
11001110111011100000000000000000	60
00000100010001000000010000000100	120
01011101000000001111111111111111	120
00000000110011000100000011001100	60
10101111101111111010111111111111	60
11110111111100111111111111110011	60
11001100111011001111111111111111	60
11111111111111110101010101000000	60
00001111000011110000101000001000	60
10101010111110111010101010101010	120
00000101000001010101010101000101	60
00000000000000001111111011111111	20
00000000111111110000000001010100	60
00001111000010100000111100001000	60
11001100110011001000000011000000	120
11110000111100000100000000000000	60
01010001000100010101000101010001	120
00000000000000001111101100110011	60
11111110000000001010101000000000	60
11010101000000001111111111111111	60
10101010111111110010000011111111	120
11111100111111001111000011110100	60
11111111111100001111111111110111	30
10101111111011110000111100001111	120
01111111000000000101010100000000	60
11111111111111111101110111010101	60
00001111110111110000000000000000	120
00000000010011110000000000001111	60
00000101000001010000011100001111	60
00000000000000000000100000001010	60
11001100110010001100100011001000	30
01010100010001001111111111111111	60
10001111101011110000000000000000	120
00000000000001000000010100000101	60
01011111111111110001111111111111	60
00001111000011110000100000001111	60
00010011000000001111111100000000	60
00001111001011110000000000000000	60
10101010000010100010101000001010	120
00000000001100110000000001110011	60
11011101110011001101110011001100	60
01010101010101010000000000010101	60
00001000000000001100110011001100	60
01110011111100110011001111110011	120
11110000111100111111000011111011	120
10101010101010101010100010001000	30
00110000001100010011001100110011	60
10001000100011000000000000000000	30
11111111001100110111111100110011	60
00110011001100110011000100000000	120
01000000010100001111111111111111	120
01000000010001001111111111111111	120
00000000111010101111111111111111	60
00000000000000000010001100000000	60
11111111111011111110111011101110	60
10101010101010101010101110101111	30
00110011111101110011001111110011	120
10100000101100001111000011110000	60
01111111111111110111111101111111	20
00001111000001110000111100001111	20
11111111000000111111111100000111	60
00011111000011111111111111111111	30
11111100000000001111111000000000	60
00000000000010100000000000001011	30
00110111001111110011001100110011	60
00000000100010000000000011001000	120
00110011000000000011001100100000	60
00000000111101010000000011110001	120
11111111111111111100110000001000	120
11111111111111111111110011011100	60
11110000111111101111111111111111	60
10101010101000001010001010100000	120
00000000000000001010100010101010	60
01010101111111111111110111111111	30
00110011111111110011001100111011	120
11111111000000011111111100010001	30
11111111110100001111111111111111	120
00000000101110110000000010101011	120
01000000000000001100110011001100	60
01011101010101010101010101010101	20
00000000000000000000100011111111	60
11111111111111110000010001000100	60
01110011011100110011001101110011	120
11010000110000001100000011000000	60
00000000111111000000000011111000	60
11101111000011110000000000000000	60
10101011101010101010101110101011	60
11111101111111111111000011111111	120
00001010000011101111111111111111	120
00110000000000000001000000000000	60
00110011001100110011001100111011	20
11111111111111111111111110101011	10
00010001000101010000000000000000	60
11111111111010100000000000000000	30
00010001000100010001000100000001	30
11001100110011000100010011000100	120
00000000111111110000000000000001	20
10001000101010101000101010101010	60
11111111111111111011111110111011	60
00000000000000001111111111111011	20
11111111000000001111111100000001	5
11011100110011001101110111001100	120
00000000000100000001000100010001	60
00001011000010110000001100001011	120
00000000000011000000000000001101	30
01001111111111111111111111111111	20
11111111111111111111111000000000	20
10100000111100001110000011110000	120
10001111000000001010111100000000	120
01011101010111110101010101010101	120
11100000111100001100000011110000	60
11111011111111111111101111111011	60
00000000101010101000101010101010	120
11001111110011111110111111001111	60
11111101111101011111000011110000	60
00001111001111110001111100111111	60
00000000100000000000000010001000	60
11111100111111101100110011001100	120
10101010001000101010101000101010	60
00110011001110110011001111111111	120
00000000111100100000000011111111	120
